CityID,CityName,StateProvinceID,Location,LatestRecordedPopulation,LastEditedBy,ValidFrom,ValidTo
26646,"Perkinsville",47,"0xE6100000010C160445E2D4AF45402819EF7DE02052C0",130,1,2013-01-01 00:00:00.000,
27153,"Pittsford",47,"0xE6100000010CED40423976DA4540B5595073CD4152C0",740,1,2013-01-01 00:00:00.000,
27189,"Plainfield",47,"0xE6100000010C0B838D46992346401B3F9EA74B1B52C0",401,1,2013-01-01 00:00:00.000,
27756,"Poultney",47,"0xE6100000010CD7CC107D2DC24540854A123A1E4F52C0",1612,1,2013-01-01 00:00:00.000,
27959,"Proctorsville",47,"0xE6100000010C26B73709EFB045401217DBFFDB2852C0",454,1,2013-01-01 00:00:00.000,
28090,"Putney",47,"0xE6100000010C77853E58C67C4540791F4773642152C0",523,1,2013-01-01 00:00:00.000,
28123,"Quechee",47,"0xE6100000010C8BE5F10FB6D24540BED2437EC71A52C0",656,1,2013-01-01 00:00:00.000,
28305,"Randolph",47,"0xE6100000010C0C152D8A68F645401AAB28B99E2A52C0",1974,1,2013-01-01 00:00:00.000,
28447,"Readsboro",47,"0xE6100000010C165D28AAC862454037D208ECA03C52C0",321,1,2013-01-01 00:00:00.000,
28808,"Richford",47,"0xE6100000010C09B99C5C9D7F4640478C43A2F52A52C0",1361,1,2013-01-01 00:00:00.000,
28847,"Richmond",47,"0xE6100000010CB68883DFE1334640590927B38B3F52C0",723,1,2013-01-01 00:00:00.000,
29196,"Rochester",47,"0xE6100000010CB5858CECEFEF4540AA1BDE62B43352C0",299,1,2013-01-01 00:00:00.000,
29896,"Rutland",47,"0xE6100000010CCDD4DAEA28CE45402158552F3F3E52C0",16495,1,2013-01-01 00:00:00.000,
29984,"Saint Albans",47,"0xE6100000010CB00111E2CA674640A6513706534552C0",6918,1,2013-01-01 00:00:00.000,
30107,"Saint Johnsbury",47,"0xE6100000010C09D68228A935464087759950F70052C0",6193,1,2013-01-01 00:00:00.000,
30745,"Saxtons River",47,"0xE6100000010C05C99640A5914540FBE769C0A02052C0",565,1,2013-01-01 00:00:00.000,
31288,"Shelburne",47,"0xE6100000010C9012BBB6B7304640096EA46C914E52C0",592,1,2013-01-01 00:00:00.000,
32033,"South Barre",47,"0xE6100000010C7AD91B21A8164640E27899BC5C2052C0",1219,1,2013-01-01 00:00:00.000,
32055,"South Burlington",47,"0xE6100000010C65767176C63B46404FBAE303F14A52C0",17904,1,2013-01-01 00:00:00.000,
32181,"South Royalton",47,"0xE6100000010C4FA1044713E9454096F8927C5B2152C0",694,1,2013-01-01 00:00:00.000,
32192,"South Shaftsbury",47,"0xE6100000010C4C5E53D625794540147D99837B4D52C0",683,1,2013-01-01 00:00:00.000,
32490,"Springfield",47,"0xE6100000010C87EF0E3A32A645409A7EE431DE1E52C0",3979,1,2013-01-01 00:00:00.000,
32947,"Stowe",47,"0xE6100000010C63A538FD8F3B4640668522DDCF2B52C0",495,1,2013-01-01 00:00:00.000,
33392,"Swanton",47,"0xE6100000010CB081BE3E84754640BE7DC27EF44752C0",2386,1,2013-01-01 00:00:00.000,
34495,"Troy",47,"0xE6100000010C09FA0B3D62734640D4BA6823B21952C0",243,1,2013-01-01 00:00:00.000,
35235,"Vergennes",47,"0xE6100000010C53EF045669154640553431B8415052C0",2588,1,2013-01-01 00:00:00.000,
35609,"Waitsfield",47,"0xE6100000010CE72620DC531846401640E724CA3452C0",164,1,2013-01-01 00:00:00.000,
35720,"Wallingford",47,"0xE6100000010C3F2773E261BC454047E0B4858C3E52C0",830,1,2013-01-01 00:00:00.000,
36030,"Waterbury",47,"0xE6100000010CC8FB82273E2B46405BD2510E663052C0",1763,1,2013-01-01 00:00:00.000,
36272,"Websterville",47,"0xE6100000010CBD94151E8F144640947A60110D1E52C0",550,1,2013-01-01 00:00:00.000,
36365,"Wells",47,"0xE6100000010CD62945E169B545403EDAEED4124D52C0",397,1,2013-01-01 00:00:00.000,
36368,"Wells River",47,"0xE6100000010C1C87B0D0BD134640A54F06A2020352C0",399,1,2013-01-01 00:00:00.000,
36462,"West Brattleboro",47,"0xE6100000010C875341A08E6D4540646C32F4992652C0",2740,1,2013-01-01 00:00:00.000,
36469,"West Burke",47,"0xE6100000010C34E5F9C21A5246407157AF22A3FE51C0",343,1,2013-01-01 00:00:00.000,
36633,"West Rutland",47,"0xE6100000010CC3FD367AEBCB454044B3FC0AE34252C0",2024,1,2013-01-01 00:00:00.000,
36760,"Westminster",47,"0xE6100000010CFFE6C589AF88454042CC25555B1D52C0",291,1,2013-01-01 00:00:00.000,
37009,"White River Junction",47,"0xE6100000010C6E36B11B11D3454056DFAFB86E1452C0",2286,1,2013-01-01 00:00:00.000,
37172,"Wilder",47,"0xE6100000010C3D9578E51FD64540CCAC4AC7C11352C0",1690,1,2013-01-01 00:00:00.000,
37267,"Williamstown",47,"0xE6100000010CEF7B8AD2940F46405D1F31D5A72252C0",1162,1,2013-01-01 00:00:00.000,
37346,"Wilmington",47,"0xE6100000010C7AF02433286F454053399270C63752C0",463,1,2013-01-01 00:00:00.000,
37464,"Windsor",47,"0xE6100000010C9DD3D1167CBD4540A2E41FC7A01852C0",2066,1,2013-01-01 00:00:00.000,
37535,"Winooski",47,"0xE6100000010C7E01BD70E73E4640AADAC93BE24B52C0",7267,1,2013-01-01 00:00:00.000,
37811,"Woodstock",47,"0xE6100000010C5AFDC7F8E6CF4540367689EA2D2152C0",900,1,2013-01-01 00:00:00.000,
37854,"Worcester",47,"0xE6100000010CBD48B258D42F464094D11275302352C0",112,1,2013-01-01 00:00:00.000,
133,"Addison",20,"0xE6100000010CA441C010284F464007962364A0EF50C0",605,1,2013-01-01 00:00:00.000,
922,"Anson",20,"0xE6100000010C7B2DE8BD316646402A14330CE97851C0",752,1,2013-01-01 00:00:00.000,
1328,"Ashland",20,"0xE6100000010CB1636D9DC95047407E6C3766FE1951C0",709,1,2013-01-01 00:00:00.000,
1500,"Auburn",20,"0xE6100000010C2CB1D760860C4640AA9D616ACB8E51C0",23055,1,2013-01-01 00:00:00.000,
1531,"Augusta",20,"0xE6100000010CBA6CCF87C22746406844C428E37151C0",19136,1,2013-01-01 00:00:00.000,
1870,"Bangor",20,"0xE6100000010CFFD192228D664640295888B3C73151C0",33039,1,2013-01-01 00:00:00.000,
1901,"Bar Harbor",20,"0xE6100000010C39CDA7339C31464088E64BB90C0D51C0",2552,1,2013-01-01 00:00:00.000,
2106,"Bath",20,"0xE6100000010CA50A90B28FF445406F6182BF847451C0",8514,1,2013-01-01 00:00:00.000,
2412,"Belfast",20,"0xE6100000010C6388523184364640773BB13D694051C0",6668,1,2013-01-01 00:00:00.000,
2820,"Berwick",20,"0xE6100000010C7EBACB8F09A24540ED702A0854B751C0",2187,1,2013-01-01 00:00:00.000,
2933,"Biddeford",20,"0xE6100000010CF38299000DBF454010A10040049D51C0",21277,1,2013-01-01 00:00:00.000,
3043,"Bingham",20,"0xE6100000010C5E2D776682874640D557FC4B777851C0",758,1,2013-01-01 00:00:00.000,
3339,"Blue Hill",20,"0xE6100000010C1F532DD8FC3446402338E4558C2551C0",943,1,2013-01-01 00:00:00.000,
3583,"Boothbay Harbor",20,"0xE6100000010C7C9D2F5118ED454099E436D0326851C0",1086,1,2013-01-01 00:00:00.000,
3679,"Bowdoinham",20,"0xE6100000010C4BF784364A01464048B2FD1A7F7951C0",722,1,2013-01-01 00:00:00.000,
3963,"Brewer",20,"0xE6100000010CEAFDEB81FB654640ACD73E2EBB3051C0",9482,1,2013-01-01 00:00:00.000,
4041,"Bridgton",20,"0xE6100000010C0A88A471030746402C723E2B9FAD51C0",2071,1,2013-01-01 00:00:00.000,
4376,"Brunswick",20,"0xE6100000010C6FB2B2220FF54540DBBA40EEC77D51C0",15175,1,2013-01-01 00:00:00.000,
4475,"Bucksport",20,"0xE6100000010C801942846E494640F9E582E9EA3251C0",2885,1,2013-01-01 00:00:00.000,
4886,"Calais",20,"0xE6100000010C76D20CF32F9846406FC273A5D4D150C0",3123,1,2013-01-01 00:00:00.000,
5025,"Camden",20,"0xE6100000010C19952FC3DA1A464029E73004254451C0",3570,1,2013-01-01 00:00:00.000,
5259,"Cape Neddick",20,"0xE6100000010CF723A01DCB9845406AE27899BCA751C0",2568,1,2013-01-01 00:00:00.000,
5324,"Caribou",20,"0xE6100000010C8CFFF114286E474030DFB023C40051C0",8189,1,2013-01-01 00:00:00.000,
5538,"Casco",20,"0xE6100000010CA1CE26D1DC004640648B492476A151C0",587,1,2013-01-01 00:00:00.000,
5598,"Castine",20,"0xE6100000010CC90C0A39A5314640DCF9D9232F3351C0",1029,1,2013-01-01 00:00:00.000,
6410,"Chisholm",20,"0xE6100000010CBA85AE44A03D46406C3C7DA9C48C51C0",1380,1,2013-01-01 00:00:00.000,
6874,"Clinton",20,"0xE6100000010C583DBBD7A4514640B02605CC326051C0",1419,1,2013-01-01 00:00:00.000,
7795,"Cousins Island",20,"0xE6100000010C2812A7EE25E145409F909DB7318951C0",490,1,2013-01-01 00:00:00.000,
8211,"Cumberland Center",20,"0xE6100000010C2B68FFA8F2E54540976A0B74929051C0",2499,1,2013-01-01 00:00:00.000,
9029,"Dexter",20,"0xE6100000010C0FA441C010834640243B808F8B5251C0",2158,1,2013-01-01 00:00:00.000,
9138,"Dixfield",20,"0xE6100000010CC7CDBA9058444640D7B5076B2D9D51C0",1076,1,2013-01-01 00:00:00.000,
9343,"Dover-Foxcroft",20,"0xE6100000010C097C8F4479974640AF0221FE864E51C0",2528,1,2013-01-01 00:00:00.000,
9683,"Eagle Lake",20,"0xE6100000010CC0458204208547404D767D30BA2551C0",625,1,2013-01-01 00:00:00.000,
9850,"East Millinocket",20,"0xE6100000010CB14170A653D0464072B73533C42451C0",1567,1,2013-01-01 00:00:00.000,
9967,"Eastport",20,"0xE6100000010CA878B70DFE734640904FC8CE5BBF50C0",1331,1,2013-01-01 00:00:00.000,
10494,"Ellsworth",20,"0xE6100000010CF96A47718E454640F0355F80D81A51C0",7741,1,2013-01-01 00:00:00.000,
11126,"Fairfield",20,"0xE6100000010C4E40B8A7504B464001023164506651C0",2638,1,2013-01-01 00:00:00.000,
11287,"Falmouth",20,"0xE6100000010CA54E401361DD4540193735D07C8F51C0",1855,1,2013-01-01 00:00:00.000,
11288,"Falmouth Foreside",20,"0xE6100000010CEDBF29070EDE4540201043064D8D51C0",1511,1,2013-01-01 00:00:00.000,
11329,"Farmingdale",20,"0xE6100000010CD9356B3A4C1F464052E3EF285F7151C0",1970,1,2013-01-01 00:00:00.000,
11345,"Farmington",20,"0xE6100000010C92D739BCD6554640A86219D1AC8951C0",4288,1,2013-01-01 00:00:00.000,
11949,"Fort Fairfield",20,"0xE6100000010C49A93A9AD96247405875B1C45EF550C0",1825,1,2013-01-01 00:00:00.000,
11968,"Fort Kent",20,"0xE6100000010C4B0D23731BA1474053927538BA2551C0",2488,1,2013-01-01 00:00:00.000,
12303,"Freeport",20,"0xE6100000010CB6700FF8B2ED4540FF61A648998651C0",1485,1,2013-01-01 00:00:00.000,
12439,"Fryeburg",20,"0xE6100000010C9FDD6B521B02464079AB538AC2BE51C0",1631,1,2013-01-01 00:00:00.000,
12657,"Gardiner",20,"0xE6100000010C0D665DED721D4640383701E19E7151C0",5800,1,2013-01-01 00:00:00.000,
13454,"Gorham",20,"0xE6100000010C562AA8A8FAD64540623145146E9C51C0",6882,1,2013-01-01 00:00:00.000,
13746,"Gray",20,"0xE6100000010C4225AE635CF1454083FC6CE43A9551C0",884,1,2013-01-01 00:00:00.000,
13973,"Greenville",20,"0xE6100000010C78A85C97D0BA4640FD0B4E8ECC6551C0",1257,1,2013-01-01 00:00:00.000,
14172,"Guilford",20,"0xE6100000010C5BF33EE99F95464081C4C0849B5851C0",903,1,2013-01-01 00:00:00.000,
14358,"Hallowell",20,"0xE6100000010C5F6D7B7198244640CD8646C19D7251C0",2381,1,2013-01-01 00:00:00.000,
14457,"Hampden",20,"0xE6100000010C0FED084C4C5F4640CE55F31C913551C0",4343,1,2013-01-01 00:00:00.000,
14784,"Hartland",20,"0xE6100000010C32FE220D137146406419879FA45C51C0",813,1,2013-01-01 00:00:00.000,
16044,"Houlton",20,"0xE6100000010C9FB8D22126104740351D4B69C7F550C0",4856,1,2013-01-01 00:00:00.000,
16097,"Howland",20,"0xE6100000010C0B523AA28C9E464033B62110792A51C0",1096,1,2013-01-01 00:00:00.000,
17519,"Kennebunk",20,"0xE6100000010CD5415E0F26B14540358B6198DDA251C0",5214,1,2013-01-01 00:00:00.000,
17520,"Kennebunkport",20,"0xE6100000010CAEDE97E94DAE4540523AA28C829E51C0",1238,1,2013-01-01 00:00:00.000,
17898,"Kittery",20,"0xE6100000010CED6A4D4E488B4540861F9C4F1DAF51C0",4562,1,2013-01-01 00:00:00.000,
17899,"Kittery Point",20,"0xE6100000010C54612294AD8A4540F6A79E164DAD51C0",1012,1,2013-01-01 00:00:00.000,
18295,"Lake Arrowhead",20,"0xE6100000010C9518BAC8F3D44540974D25A806AF51C0",3071,1,2013-01-01 00:00:00.000,
19297,"Lewiston",20,"0xE6100000010C7A8F334DD80C4640F87C83E5BE8D51C0",36592,1,2013-01-01 00:00:00.000,
19446,"Limestone",20,"0xE6100000010C256B1ED14E74474025B616C1DAF450C0",1075,1,2013-01-01 00:00:00.000,
19468,"Lincoln",20,"0xE6100000010CA0C552245FAE464071CB4752522051C0",2884,1,2013-01-01 00:00:00.000,
19585,"Lisbon Falls",20,"0xE6100000010CF3D2A81B83FF45403AF70D02E18351C0",4100,1,2013-01-01 00:00:00.000,
19661,"Littlejohn Island",20,"0xE6100000010CB168DF81A6E045403F0345879B8851C0",118,1,2013-01-01 00:00:00.000,
19687,"Livermore Falls",20,"0xE6100000010CA3B2BC06D83C4640DD7A4D0F0A8C51C0",1594,1,2013-01-01 00:00:00.000,
20176,"Lubec",20,"0xE6100000010C6823D74D296E4640C680913CFCBE50C0",349,1,2013-01-01 00:00:00.000,
20441,"Machias",20,"0xE6100000010C55CE28A7875B4640C7A0134287DD50C0",1274,1,2013-01-01 00:00:00.000,
20476,"Madawaska",20,"0xE6100000010C54A63DCA2D714740A89086AE9FFC50C0",2967,1,2013-01-01 00:00:00.000,
20501,"Madison",20,"0xE6100000010C5ACD84701666464073AC414E4E7851C0",2630,1,2013-01-01 00:00:00.000,
20858,"Mapleton",20,"0xE6100000010C62A9E4524B5747406AFAEC806B0A51C0",683,1,2013-01-01 00:00:00.000,
21062,"Mars Hill",20,"0xE6100000010C0EA9FD310842474006D49B5173F750C0",980,1,2013-01-01 00:00:00.000,
21656,"Mechanic Falls",20,"0xE6100000010C209A79724D0E4640FD0406FF119951C0",2237,1,2013-01-01 00:00:00.000,
21986,"Mexico",20,"0xE6100000010C03B8B475CB474640B90501E8E6A251C0",1743,1,2013-01-01 00:00:00.000,
22201,"Milford",20,"0xE6100000010CBC94BA641C794640F60E12FD352951C0",2233,1,2013-01-01 00:00:00.000,
22314,"Millinocket",20,"0xE6100000010C1E48838021D44640C284D1AC6C2D51C0",4466,1,2013-01-01 00:00:00.000,
22360,"Milo",20,"0xE6100000010C04D9FC0978A0464029E4EF83183F51C0",1847,1,2013-01-01 00:00:00.000,
23589,"Naples",20,"0xE6100000010CB69F8CF161FC454049B8358EFDA651C0",428,1,2013-01-01 00:00:00.000,
24214,"Newcastle",20,"0xE6100000010CF5A2D1787D044640F693D684596251C0",667,1,2013-01-01 00:00:00.000,
24269,"Newport",20,"0xE6100000010C287BF07FEC6A4640912BF52C885151C0",1776,1,2013-01-01 00:00:00.000,
24493,"Norridgewock",20,"0xE6100000010C0599AE71475B4640F95CB752997251C0",1438,1,2013-01-01 00:00:00.000,
24543,"North Berwick",20,"0xE6100000010C5E770481DFA6454020AFACD9EFAE51C0",1615,1,2013-01-01 00:00:00.000,
24761,"North Windham",20,"0xE6100000010C1C34057CC8EA4540405FC4880E9C51C0",4904,1,2013-01-01 00:00:00.000,
24844,"Norway",20,"0xE6100000010CEB98A9FF621B4640B83B6BB7DDA251C0",2748,1,2013-01-01 00:00:00.000,
25052,"Oakland",20,"0xE6100000010C2C4DA5FA29454640267F411C356E51C0",2602,1,2013-01-01 00:00:00.000,
25330,"Old Orchard Beach",20,"0xE6100000010C751DAA29C9C04540F8E4BC5AC99551C0",8624,1,2013-01-01 00:00:00.000,
25337,"Old Town",20,"0xE6100000010C13245B0295774640B573F5BE4C2951C0",7840,1,2013-01-01 00:00:00.000,
25632,"Orono",20,"0xE6100000010C42E4993C0A71464082AAD1AB012B51C0",9474,1,2013-01-01 00:00:00.000,
25853,"Oxford",20,"0xE6100000010CA7D315C7DC104640C9CC052E8F9F51C0",1263,1,2013-01-01 00:00:00.000,
27146,"Pittsfield",20,"0xE6100000010C9D024F102B64464043B92352895851C0",3150,1,2013-01-01 00:00:00.000,
27669,"Portland",20,"0xE6100000010C4F20EC14ABD4454098947142579051C0",66194,1,2013-01-01 00:00:00.000,
27857,"Presque Isle",20,"0xE6100000010C4149810530574740C8505FE0030151C0",9692,1,2013-01-01 00:00:00.000,
28316,"Randolph",20,"0xE6100000010C265BB8077C1D46405CDF2CCA117151C0",1772,1,2013-01-01 00:00:00.000,
28834,"Richmond",20,"0xE6100000010C13471E882C0B464084C8D8BF217351C0",1760,1,2013-01-01 00:00:00.000,
29279,"Rockland",20,"0xE6100000010CC4AF58C3450D4640AAA404B3F84651C0",7297,1,2013-01-01 00:00:00.000,
29790,"Rumford",20,"0xE6100000010C1DD02DCFDE4646408B19E1ED41A351C0",4218,1,2013-01-01 00:00:00.000,
29945,"Saco",20,"0xE6100000010CD3FE62111EC04540F1AEC44D579C51C0",18482,1,2013-01-01 00:00:00.000,
30536,"Sanford",20,"0xE6100000010C7DE6AC4F39B845408E3056E58CB151C0",9761,1,2013-01-01 00:00:00.000,
30771,"Scarborough",20,"0xE6100000010CFA84477600CA4540A76730FC969451C0",4403,1,2013-01-01 00:00:00.000,
30945,"Searsport",20,"0xE6100000010C01D99024AD3A4640B1DEA815263B51C0",992,1,2013-01-01 00:00:00.000,
31737,"Skowhegan",20,"0xE6100000010C9E35898BED614640732CEFAA076E51C0",6297,1,2013-01-01 00:00:00.000,
32081,"South Eliot",20,"0xE6100000010C0964C0A3D78D45404F571C73C3B151C0",3550,1,2013-01-01 00:00:00.000,
32157,"South Paris",20,"0xE6100000010C48DE3994A11C4640E9DFE46DDBA051C0",2267,1,2013-01-01 00:00:00.000,
32171,"South Portland",20,"0xE6100000010C0AA8CBBD1BD245405EAE8F986A8F51C0",25002,1,2013-01-01 00:00:00.000,
32191,"South Sanford",20,"0xE6100000010C72E71D02A2B44540D33A600D86AF51C0",4536,1,2013-01-01 00:00:00.000,
32226,"South Windham",20,"0xE6100000010CCA91297A3BDE454068C1D54B1D9B51C0",1374,1,2013-01-01 00:00:00.000,
32275,"Southwest Harbor",20,"0xE6100000010CD1ABA690D0234640A3A94313CD1451C0",720,1,2013-01-01 00:00:00.000,
32509,"Springvale",20,"0xE6100000010CECBA5C69BEBB45407414D67CCBB251C0",3292,1,2013-01-01 00:00:00.000,
32584,"Standish",20,"0xE6100000010C75E0415832DE45408E3ADFF453A351C0",469,1,2013-01-01 00:00:00.000,
32714,"Steep Falls",20,"0xE6100000010CC014D4A6A0E5454025EF7783C3A951C0",1139,1,2013-01-01 00:00:00.000,
33913,"Thomaston",20,"0xE6100000010CFE6FDBAD1B0A46402BF63C24A14B51C0",1875,1,2013-01-01 00:00:00.000,
34255,"Topsham",20,"0xE6100000010C7DF77DEEBAF6454059CCBEE1747E51C0",5931,1,2013-01-01 00:00:00.000,
34870,"Unity",20,"0xE6100000010C00BF901F3B4E46405FB76345685551C0",469,1,2013-01-01 00:00:00.000,
35090,"Van Buren",20,"0xE6100000010CD725F44421944740F5B814FCDBFB50C0",1937,1,2013-01-01 00:00:00.000,
35652,"Waldoboro",20,"0xE6100000010C5679A7A7340C46409C74B6DB095851C0",1233,1,2013-01-01 00:00:00.000,
35962,"Washburn",20,"0xE6100000010CF6FC1F1620654740C641F806150A51C0",997,1,2013-01-01 00:00:00.000,
36074,"Waterville",20,"0xE6100000010C3946B247A8464640337F96F86D6851C0",15722,1,2013-01-01 00:00:00.000,
36544,"West Kennebunk",20,"0xE6100000010CDD42572250B4454049809A5A36A551C0",1176,1,2013-01-01 00:00:00.000,
36698,"Westbrook",20,"0xE6100000010CB04802C3A8D64540C7C1001DC19751C0",17494,1,2013-01-01 00:00:00.000,
37397,"Wilton",20,"0xE6100000010CE0635529E24B464058AA0B78998E51C0",2198,1,2013-01-01 00:00:00.000,
37541,"Winslow",20,"0xE6100000010C5DC87E7104464640148D5A06C16751C0",7794,1,2013-01-01 00:00:00.000,
37557,"Winter Harbor",20,"0xE6100000010C63DCC3149B324640894160E5500551C0",426,1,2013-01-01 00:00:00.000,
37567,"Winterport",20,"0xE6100000010C1DDD5218A5514640379E190E153651C0",1340,1,2013-01-01 00:00:00.000,
37584,"Winthrop",20,"0xE6100000010C53019C830C274640EBD5B617877E51C0",2650,1,2013-01-01 00:00:00.000,
37595,"Wiscasset",20,"0xE6100000010CB80D59935D00464029CA4A38996A51C0",1097,1,2013-01-01 00:00:00.000,
37740,"Woodland",20,"0xE6100000010C23AE52301994464048A9DFE0E6D950C0",952,1,2013-01-01 00:00:00.000,
38006,"Yarmouth",20,"0xE6100000010C8B8285387BE64540BFC81528F38B51C0",5869,1,2013-01-01 00:00:00.000,
38066,"York Harbor",20,"0xE6100000010CD607ED3081914540B8C260A351A951C0",3033,1,2013-01-01 00:00:00.000,
923,"Ansonia",7,"0xE6100000010C604F858950AC4440117F03490E4552C0",19249,1,2013-01-01 00:00:00.000,
1847,"Baltic",7,"0xE6100000010CBB1D2B42FBCE444065749BCB680552C0",1250,1,2013-01-01 00:00:00.000,
1899,"Bantam",7,"0xE6100000010CA50E97C1BDDC444056DD7E541E4F52C0",759,1,2013-01-01 00:00:00.000,
2858,"Bethel",7,"0xE6100000010CDA4823B083AF4440836E8A227F5A52C0",9549,1,2013-01-01 00:00:00.000,
2878,"Bethlehem",7,"0xE6100000010C19709692E5D144408C5C8132574D52C0",2021,1,2013-01-01 00:00:00.000,
3341,"Blue Hills",7,"0xE6100000010CD655815A0CE84440F3B9C95EA52C52C0",2901,1,2013-01-01 00:00:00.000,
3871,"Branford",7,"0xE6100000010C64703903C8A344405BA093942A3452C0",5819,1,2013-01-01 00:00:00.000,
4008,"Bridgeport",7,"0xE6100000010CD48A259B619544404BC56B031C4D52C0",144229,1,2013-01-01 00:00:00.000,
4099,"Bristol",7,"0xE6100000010C4F4D9363FCD544401A6437D8C03C52C0",60477,1,2013-01-01 00:00:00.000,
4117,"Broad Brook",7,"0xE6100000010CF9BF7EE3C6F44440C2BDD7B5E22252C0",4069,1,2013-01-01 00:00:00.000,
4230,"Brooklyn",7,"0xE6100000010CAADAC93BE2E444406958E773C9FC51C0",981,1,2013-01-01 00:00:00.000,
4808,"Byram",7,"0xE6100000010C95C5B3BA8B804440B66801DAD66952C0",4146,1,2013-01-01 00:00:00.000,
5125,"Canaan",7,"0xE6100000010C9B994F0C7F0345406787AEFA125552C0",1212,1,2013-01-01 00:00:00.000,
5188,"Cannondale",7,"0xE6100000010C620A20C6B59B4440E8B00CBB395B52C0",141,1,2013-01-01 00:00:00.000,
5224,"Canton Valley",7,"0xE6100000010C5EDBDB2DC9EA4440796869B8123952C0",1580,1,2013-01-01 00:00:00.000,
6254,"Cheshire",7,"0xE6100000010C4D54CAC6DEBF44405FB87361A43952C0",5786,1,2013-01-01 00:00:00.000,
6273,"Chester",7,"0xE6100000010C46DDBD929AB344405AC63CE1DB1C52C0",1558,1,2013-01-01 00:00:00.000,
6869,"Clinton",7,"0xE6100000010C0D874AC8ACA34440BF6B860AC42152C0",3368,1,2013-01-01 00:00:00.000,
7086,"Colchester",7,"0xE6100000010CA026440AAFC944401B39C1ED3F1552C0",4781,1,2013-01-01 00:00:00.000,
7193,"Collinsville",7,"0xE6100000010C479B994F0CE84440927E56F4E23A52C0",3746,1,2013-01-01 00:00:00.000,
7695,"Cos Cob",7,"0xE6100000010C2F185C7347844440D5AA025A5F6652C0",6770,1,2013-01-01 00:00:00.000,
7805,"Coventry",7,"0xE6100000010C97981D9892E24440D9C9856F861352C0",2990,1,2013-01-01 00:00:00.000,
8149,"Crystal Lake",7,"0xE6100000010C36CD960744F74440F59210F6371852C0",1945,1,2013-01-01 00:00:00.000,
8428,"Danbury",7,"0xE6100000010CD2730B5D89B2444058A192840E5D52C0",80893,1,2013-01-01 00:00:00.000,
8444,"Danielson",7,"0xE6100000010C5F68098DBBE64440631690ACB2F851C0",4051,1,2013-01-01 00:00:00.000,
8490,"Darien",7,"0xE6100000010CEA37B819138A4440677B99CD085E52C0",20732,1,2013-01-01 00:00:00.000,
8702,"Deep River",7,"0xE6100000010CA74643215DB144407B70D28FE11B52C0",2484,1,2013-01-01 00:00:00.000,
8930,"Derby",7,"0xE6100000010C8FF172220BA94440AB3BBB21B24552C0",12902,1,2013-01-01 00:00:00.000,
9623,"Durham",7,"0xE6100000010C026F3777AABD4440E795A1E0982B52C0",2933,1,2013-01-01 00:00:00.000,
9757,"East Brooklyn",7,"0xE6100000010C370BC567FCE54440277854466DF951C0",1638,1,2013-01-01 00:00:00.000,
9809,"East Hampton",7,"0xE6100000010C0D1AFA27B8C94440CDB799652A2052C0",2691,1,2013-01-01 00:00:00.000,
9811,"East Hartford",7,"0xE6100000010C2A7A3B1D23E444404FC12B932B2752C0",51252,1,2013-01-01 00:00:00.000,
9813,"East Haven",7,"0xE6100000010CF5317AC95AA34440A20FF16A943752C0",29257,1,2013-01-01 00:00:00.000,
10839,"Essex",7,"0xE6100000010C10AE80423DAD4440595F6E41001952C0",2495,1,2013-01-01 00:00:00.000,
11274,"Falls Village",7,"0xE6100000010C303086CD5BFA44406F0F42403E5752C0",538,1,2013-01-01 00:00:00.000,
11462,"Fenwick",7,"0xE6100000010CFAB9FCE2ADA24440305118EFA21652C0",43,1,2013-01-01 00:00:00.000,
12536,"Gales Ferry",7,"0xE6100000010CAA93D85A04B7444009E5D8D53F0552C0",1162,1,2013-01-01 00:00:00.000,
12868,"Georgetown",7,"0xE6100000010C06578A2EB9A0444093F7167BD45B52C0",1805,1,2013-01-01 00:00:00.000,
13089,"Glastonbury Center",7,"0xE6100000010CCB587E2AB8D944404D54CAC65E2652C0",7387,1,2013-01-01 00:00:00.000,
13239,"Glenville",7,"0xE6100000010C4A0C022B87844440CAF0E9FB3A6A52C0",2327,1,2013-01-01 00:00:00.000,
13986,"Greenwich",7,"0xE6100000010CCD6559E66383444072F673AF386852C0",12942,1,2013-01-01 00:00:00.000,
14090,"Groton",7,"0xE6100000010CE3303D06D0AC4440276D05A8040552C0",10389,1,2013-01-01 00:00:00.000,
14094,"Groton Long Point",7,"0xE6100000010CF0969AF342A84440F4AD6AA4800052C0",518,1,2013-01-01 00:00:00.000,
14170,"Guilford",7,"0xE6100000010CBAFD4D83FDA44440CBEA67FBA12B52C0",2597,1,2013-01-01 00:00:00.000,
14771,"Hartford",7,"0xE6100000010CCD0B0B49C1E14440912D2691D82B52C0",124775,1,2013-01-01 00:00:00.000,
15014,"Hazardville",7,"0xE6100000010C589D8B7560FE4440A083D327DE2252C0",4599,1,2013-01-01 00:00:00.000,
15381,"Higganum",7,"0xE6100000010C7F59901C9FBF4440F82E4A75A62352C0",1698,1,2013-01-01 00:00:00.000,
17074,"Jewett City",7,"0xE6100000010C556D927AAACD44406A78C432C7FE51C0",3487,1,2013-01-01 00:00:00.000,
17550,"Kensington",7,"0xE6100000010C2211BF0754D144407B2A4C84323152C0",8459,1,2013-01-01 00:00:00.000,
